"Id","LotFrontage","LotArea","BldgType","OverallQual","OverallCond","FullBath","HalfBath","TotRmsAbvGrd","YearBuilt","TotalBsmtSF","BedroomAbvGr","Heating","CentralAir","GrLivArea","PoolArea","YrSold","SalePrice","Age","BldgType_1Fam","BldgType_TwnhsE","Heating_GasA","Heating_GasW","CentralAir_Y"
2264,50,8198,"1Fam",8,6,2,2,7,1965,1064,4,"GasA","Y",1842,0,2008,213909.393290113,58,1,0,1,0,1
2265,50,12090,"1Fam",6,6,1,0,3,1958,1040,1,"GasA","Y",858,0,2006,165953.940096763,65,1,0,1,0,1
2266,60,31770,"1Fam",6,6,2,0,6,1951,1434,2,"GasA","Y",2715,0,2007,224521.166862025,72,1,0,1,0,1
2267,55,14364,"2fmCon",5,5,1,0,7,2000,637,3,"GasA","Y",1709,0,2006,126333.001270715,23,0,0,1,0,1
2268,88,7800,"1Fam",5,6,1,0,9,1923,1145,2,"GasA","Y",1466,0,2007,113119.082233016,100,1,0,1,0,1
2269,85,10041,"1Fam",6,6,1,0,5,2004,1310,2,"GasA","Y",1720,0,2007,176780.473739324,19,1,0,1,0,1
2270,40,10624,"1Fam",5,7,2,0,5,1967,982,6,"GasA","Y",2468,0,2009,190185.35268618,56,1,0,1,0,1
2271,45,5062,"1Fam",6,7,2,1,5,2006,1604,3,"GasA","Y",2060,0,2006,256392.654682681,17,1,0,1,0,1
2272,69.3790508556864,2887,"1Fam",4,6,1,1,6,2009,1373,4,"GasA","Y",1518,0,2008,168641.096042957,14,1,0,1,0,1
2273,79,12640,"TwnhsE",6,7,1,0,6,1971,1713,3,"GasA","Y",2295,0,2008,242669.996503361,52,0,1,1,0,1
2274,51,2887,"1Fam",7,7,2,1,7,1948,596,3,"GasA","Y",1726,0,2006,126097.928396736,75,1,0,1,0,1
2275,75,9554,"1Fam",4,7,0,0,7,1966,1086,2,"GasA","Y",2320,0,2009,176828.383104734,57,1,0,1,0,1
2276,96,10400,"1Fam",7,5,2,0,3,1953,506,3,"GasA","Y",2380,0,2007,176747.231006897,70,1,0,1,0,1
2277,70,6970,"1Fam",7,8,1,0,6,1985,728,3,"GasA","Y",1092,0,2008,169281.668918286,38,1,0,1,0,1
2278,80,11096,"TwnhsE",5,7,2,0,6,2008,1488,2,"GasA","Y",1053,0,2008,191211.004178471,15,0,1,1,0,1
2279,90,8834,"1Fam",6,5,1,1,5,1961,840,2,"GasA","Y",1092,0,2008,156933.905546211,62,1,0,1,0,1
2280,80,5520,"1Fam",6,7,1,0,12,1976,1604,4,"GasA","Y",1077,0,2010,150707.60616187,47,1,0,1,0,1
2281,74,3922,"Twnhs",5,6,3,0,5,1997,1248,2,"GasA","Y",768,0,2006,130604.195819335,26,0,0,1,0,1
2282,72,9000,"1Fam",5,5,2,1,6,2004,956,3,"GasA","Y",848,0,2010,125789.549760087,19,1,0,1,0,1
2283,69.3790508556864,10896,"1Fam",8,7,2,0,4,1969,1559,3,"GasA","Y",1226,0,2007,229855.868760374,54,1,0,1,0,1
2284,98,8846,"1Fam",7,7,2,1,7,1979,756,2,"GasA","Y",3140,0,2006,220471.522409465,44,1,0,1,0,1
2285,69.3790508556864,10320,"1Fam",5,5,1,0,8,1989,1498,3,"GasA","Y",1111,0,2009,163195.402626356,34,1,0,1,0,1
2286,60,12665,"1Fam",7,8,2,0,5,2007,864,2,"GasA","Y",1358,0,2008,198780.661333283,16,1,0,1,0,1
2287,24,8125,"1Fam",5,4,2,0,4,1997,1520,3,"GasA","Y",1717,0,2009,177111.737650861,26,1,0,1,0,1
2288,65,12508,"1Fam",6,5,1,1,5,1997,1490,3,"GasA","Y",1456,0,2008,190082.349659405,26,1,0,1,0,1
2289,50,8470,"1Fam",5,5,1,0,8,1942,780,3,"GasA","Y",1573,0,2006,118877.362646145,81,1,0,1,0,1
2290,84,10500,"1Fam",4,7,2,0,5,1910,1297,1,"GasA","Y",1294,0,2008,89862.9377589502,113,1,0,1,0,1
2291,69.3790508556864,12244,"1Fam",6,5,2,1,6,1915,1496,2,"GasA","Y",1775,0,2009,200829.845450694,108,1,0,1,0,1
2292,60,9765,"Twnhs",7,5,2,0,5,1973,1086,3,"GasA","N",2640,0,2009,221446.703757832,50,0,0,1,0,0
2293,24,13006,"1Fam",4,5,2,0,6,1984,1349,2,"GasA","Y",1489,0,2008,154483.654933353,39,1,0,1,0,1
2294,60,8737,"1Fam",6,5,1,0,6,1974,1242,2,"GasA","Y",1375,0,2009,191461.471680167,49,1,0,1,0,1
2295,68,7875,"1Fam",7,5,2,1,5,1997,796,4,"GasA","Y",2121,0,2009,184221.723026798,26,1,0,1,0,1
2296,74,3072,"1Fam",7,5,1,0,7,2005,1100,2,"GasA","Y",1269,0,2009,160579.127486124,18,1,0,1,0,1
2297,69.3790508556864,16770,"2fmCon",4,8,2,0,6,1988,485,4,"GasA","Y",1229,0,2006,111777.821569033,35,0,0,1,0,1
2298,80,12030,"1Fam",6,5,2,0,6,2008,1501,2,"GasA","Y",1539,0,2007,248819.639147448,15,1,0,1,0,1
2299,92,9000,"Twnhs",6,5,1,1,10,1968,1610,3,"GasA","Y",1350,0,2009,184333.967597851,55,0,0,1,0,1
2300,64,9600,"1Fam",5,6,2,0,5,1936,462,3,"GasA","Y",2000,0,2010,140160.540665266,87,1,0,1,0,1
2301,67,8000,"1Fam",8,5,1,1,5,1940,1392,3,"GasA","Y",605,0,2007,168407.595422651,83,1,0,1,0,1
2302,65,7800,"1Fam",8,3,1,1,6,1945,1638,3,"GasA","Y",1604,0,2008,230698.210314026,78,1,0,1,0,1
2303,60,12160,"1Fam",5,6,2,0,10,2005,816,4,"GasA","Y",900,0,2009,131588.39055945,18,1,0,1,0,1
2304,82,8750,"1Fam",6,7,2,0,8,1995,1705,4,"GasA","Y",1382,0,2007,177481.719731886,28,1,0,1,0,1
2305,75,8924,"TwnhsE",5,7,2,1,6,1949,0,3,"GasA","Y",1962,0,2008,144787.368066005,74,0,1,1,0,1
2306,40,10791,"1Fam",5,6,1,0,8,1945,1164,6,"GasA","Y",1411,0,2008,144050.774872069,78,1,0,1,0,1
2307,92,9100,"2fmCon",5,9,3,0,6,1914,612,3,"GasA","Y",1196,0,2009,122202.917146085,109,0,0,1,0,1
2308,68,5925,"1Fam",6,7,2,0,6,2000,1040,3,"GasA","N",1577,0,2007,194165.373950579,23,1,0,1,0,0
2309,85,12150,"1Fam",5,6,0,0,7,1980,3138,3,"GasA","Y",1344,0,2007,204363.00839116,43,1,0,1,0,1
2310,80,9600,"TwnhsE",5,5,1,1,6,1976,999,3,"GasA","Y",1340,0,2007,146665.613824155,47,0,1,1,0,1
2311,49,8281,"1Fam",4,5,1,0,6,1963,1364,3,"GasA","Y",672,0,2007,121299.481672431,60,1,0,1,0,1
2312,121,9790,"1Fam",8,5,1,0,9,1976,0,3,"GasA","Y",1208,0,2008,131584.447255818,47,1,0,1,0,1
2313,80,12220,"Duplex",4,7,2,1,7,1945,1368,4,"GasA","Y",825,0,2007,130625.340690891,78,0,0,1,0,1
2314,80,3180,"1Fam",7,5,1,0,5,2001,3094,3,"GasA","Y",1178,0,2006,199272.056685906,22,1,0,1,0,1
2315,87,11999,"1Fam",5,5,2,1,6,1957,1088,3,"GasW","Y",918,0,2009,128723.26855976,66,1,0,0,1,1
2316,50,9464,"1Fam",8,5,1,0,7,1936,1237,4,"GasA","Y",816,0,2010,191551.680270558,87,1,0,1,0,1
2317,60,10800,"1Fam",9,6,1,1,6,2005,1051,4,"GasA","Y",924,0,2007,198489.515006418,18,1,0,1,0,1
2318,69.3790508556864,7472,"1Fam",5,5,3,1,5,1999,660,3,"GasA","Y",1779,0,2009,175558.552027063,24,1,0,1,0,1
2319,100,13650,"1Fam",7,5,2,0,7,1928,0,4,"GasA","Y",2224,0,2009,186111.623661068,95,1,0,1,0,1
2320,70,10800,"1Fam",7,5,1,0,6,1989,1428,2,"GasA","Y",1855,0,2007,255395.20278514,34,1,0,1,0,1
2321,65,7588,"Duplex",5,5,1,1,6,1900,2078,3,"GasA","Y",1576,0,2008,153074.109779955,123,0,0,1,0,1
2322,51,2268,"1Fam",3,5,2,0,5,1967,888,3,"GasA","Y",2646,0,2007,180753.553194207,56,1,0,1,0,1
2323,69.3790508556864,13811,"1Fam",7,5,2,0,6,1950,969,3,"GasA","Y",816,0,2009,125031.822558815,73,1,0,1,0,1
2324,60,6000,"1Fam",10,7,2,0,10,1999,912,2,"GasA","Y",1651,0,2008,256145.291075907,24,1,0,1,0,1
2325,67,10500,"1Fam",5,5,2,1,6,1958,780,3,"GasA","Y",1322,0,2009,110311.746263252,65,1,0,1,0,1
2326,110,8546,"TwnhsE",4,5,2,0,5,1915,880,3,"GasA","Y",1761,0,2009,140639.805291782,108,0,1,1,0,1
2327,85,11900,"1Fam",7,5,2,1,5,1967,969,3,"GasW","N",1414,0,2007,138378.352597318,56,1,0,0,1,0
2328,82,9453,"1Fam",5,5,1,1,8,1960,1144,2,"GasA","Y",912,0,2009,111232.918341003,63,1,0,1,0,1
2329,120,6324,"1Fam",6,7,1,1,7,2005,1164,3,"GasA","N",1317,0,2010,175063.481180455,18,1,0,1,0,0
2330,60,8314,"1Fam",7,5,2,1,6,1977,780,3,"GasA","Y",1713,0,2009,140420.387772922,46,1,0,1,0,1
2331,84,9947,"1Fam",4,5,2,0,4,2008,1386,3,"GasA","Y",1095,0,2009,148396.294812204,15,1,0,1,0,1
2332,70,7175,"TwnhsE",6,5,1,1,6,1988,864,3,"GasA","Y",1430,0,2008,157340.610031263,35,0,1,1,0,1
2333,69.3790508556864,6420,"1Fam",4,5,2,0,7,1966,910,3,"GasA","Y",1750,0,2010,147010.623789949,57,1,0,1,0,1
2334,69.3790508556864,50271,"1Fam",8,5,2,0,6,1920,1136,4,"GasA","Y",1165,0,2009,211071.008079119,103,1,0,1,0,1
2335,50,5925,"1Fam",5,5,2,0,11,1969,1502,4,"GasA","Y",1464,0,2006,178041.70030416,54,1,0,1,0,1
2336,78,8544,"1Fam",8,7,2,0,5,1925,1842,3,"GasA","Y",1978,0,2009,261090.791469868,98,1,0,1,0,1
2337,24,8593,"1Fam",6,5,2,0,5,1940,1127,4,"GasA","Y",2262,0,2009,181120.891601786,83,1,0,1,0,1
2338,21,8405,"Duplex",7,5,2,1,6,1988,876,3,"GasA","Y",2285,0,2006,170314.727139593,35,0,0,1,0,1
2339,60,9066,"1Fam",8,6,2,0,7,1959,793,3,"GasA","Y",2504,0,2007,260465.76188915,64,1,0,1,0,1
2340,68,9066,"TwnhsE",7,8,2,1,8,1924,912,3,"GasA","Y",1142,0,2006,159669.728730712,99,0,1,1,0,1
2341,76,7200,"1Fam",9,5,2,0,11,1972,1281,2,"GasA","Y",1436,0,2009,243652.463376241,51,1,0,1,0,1
2342,85,1680,"1Fam",7,5,2,0,6,1923,1150,3,"GasA","Y",1118,0,2008,142413.407171201,100,1,0,1,0,1
2343,60,13501,"1Fam",6,5,2,0,6,1968,813,3,"GasA","Y",1929,0,2008,176142.600986154,55,1,0,1,0,1
2344,69.3790508556864,8740,"1Fam",6,6,2,1,8,1930,1392,2,"GasA","Y",1163,0,2007,127759.650905372,93,1,0,1,0,1
2345,70,20896,"1Fam",8,5,2,1,6,1969,1581,3,"GasA","Y",1712,0,2008,258683.965864051,54,1,0,1,0,1
2346,65,9100,"1Fam",4,7,2,1,6,1924,1235,3,"GasA","Y",1682,0,2007,178488.770737135,99,1,0,1,0,1
2347,63,14850,"1Fam",8,5,2,0,6,1972,672,3,"GasA","Y",1464,0,2008,190098.7263189,51,1,0,1,0,1
2348,70,11200,"TwnhsE",6,5,2,0,7,1936,756,3,"GasA","Y",1869,0,2008,137168.828557169,87,0,1,1,0,1
2349,90,10800,"1Fam",7,3,1,0,6,2003,1389,3,"GasA","Y",1670,0,2008,217824.627530628,20,1,0,1,0,1
2350,70,4750,"1Fam",7,5,2,0,6,2009,970,2,"GasA","Y",630,0,2008,182761.722246616,14,1,0,1,0,1
2351,80,10500,"1Fam",6,5,2,0,7,2004,744,3,"GasA","Y",1484,0,2009,176504.485246171,19,1,0,1,0,1
2352,69.3790508556864,3982,"1Fam",7,5,1,1,6,1989,840,3,"GasA","Y",1086,0,2008,167703.912876509,34,1,0,1,0,1
2353,69,7931,"1Fam",5,7,2,0,8,1949,768,3,"GasA","Y",1501,0,2008,149456.931581851,74,1,0,1,0,1
2354,92,8470,"Duplex",5,8,1,0,8,1977,789,2,"GasA","N",1656,0,2007,131672.671858704,46,0,0,1,0,0
2355,24,8795,"1Fam",6,8,1,1,5,2009,747,4,"GasA","Y",914,0,2007,152123.439755071,14,1,0,1,0,1
2356,69.3790508556864,11900,"1Fam",6,7,1,0,6,2002,896,2,"GasA","Y",1121,0,2008,138267.200483981,21,1,0,1,0,1
2357,55,15660,"1Fam",5,5,2,1,7,1999,1097,3,"GasA","Y",2142,0,2008,218150.431951492,24,1,0,1,0,1
2358,92,13500,"TwnhsE",6,5,2,1,9,2008,672,3,"GasA","Y",1355,0,2007,163608.316844927,15,0,1,1,0,1
2359,78,10708,"1Fam",9,7,2,0,5,2005,764,3,"GasA","Y",3140,0,2009,298310.607990553,18,1,0,1,0,1
2360,90,10440,"1Fam",6,5,2,1,5,1961,1428,3,"GasA","Y",2172,0,2006,205361.40367562,62,1,0,1,0,1
2361,90,6155,"Twnhs",5,5,2,1,6,1997,1845,3,"GasA","Y",1986,0,2010,187740.339935849,26,0,0,1,0,1
2362,60,7922,"1Fam",5,7,1,0,9,1964,716,3,"GasA","Y",2084,0,2010,163921.236888622,59,1,0,1,0,1
2363,75,10500,"1Fam",6,5,2,0,6,1977,1454,3,"GasA","Y",912,0,2006,161715.339029499,46,1,0,1,0,1
2364,69.3790508556864,8012,"1Fam",6,5,2,1,6,2003,440,3,"GasA","Y",2022,0,2009,222019.13200708,20,1,0,1,0,1
2365,85,12615,"Duplex",5,5,2,0,9,1949,832,2,"GasA","Y",1344,0,2010,123058.889386038,74,0,0,1,0,1
2366,81,9375,"1Fam",5,4,1,1,5,1920,888,3,"GasA","Y",2207,0,2006,129901.288371119,103,1,0,1,0,1
2367,75,3182,"TwnhsE",9,5,2,0,8,1993,1064,2,"GasA","Y",2060,0,2007,272723.907638931,30,0,1,1,0,1
2368,69.3790508556864,7200,"Twnhs",9,5,1,0,7,2007,768,3,"GasA","Y",1481,0,2009,216782.657961425,16,0,0,1,0,1
2369,73,8176,"TwnhsE",8,5,2,1,5,1972,952,4,"GasA","Y",969,0,2008,160521.332496646,51,0,1,1,0,1
2370,64,7844,"1Fam",5,5,2,0,7,1934,372,3,"GasA","Y",1436,0,2008,108135.596508723,89,1,0,1,0,1
2371,92,7150,"1Fam",7,7,2,0,5,2007,849,4,"GasA","Y",1178,0,2009,159004.976647517,16,1,0,1,0,1
2372,69.3790508556864,12150,"TwnhsE",6,8,1,1,8,2008,1226,2,"GasA","Y",1556,0,2006,163200.216364736,15,0,1,1,0,1
2373,69.3790508556864,12798,"1Fam",9,7,1,0,7,2005,864,1,"GasA","Y",2256,0,2009,317703.946581968,18,1,0,1,0,1
2374,69.3790508556864,6442,"1Fam",5,5,2,0,7,1971,960,1,"GasA","Y",2200,0,2008,161889.197478556,52,1,0,1,0,1
2375,56,12003,"1Fam",8,5,2,0,5,2004,910,2,"GasA","Y",2358,0,2006,256676.748748293,19,1,0,1,0,1
2376,65,5586,"1Fam",8,6,2,0,5,1965,864,2,"GasA","Y",1442,0,2009,207112.579830247,58,1,0,1,0,1
2377,60,8777,"1Fam",7,8,1,0,7,1920,907,4,"GasA","Y",2121,0,2007,203195.76428923,103,1,0,1,0,1
2378,114,8068,"1Fam",5,7,2,0,8,2005,1682,3,"GasA","N",1344,0,2008,195012.792461136,18,1,0,1,0,0
2379,65,5063,"1Fam",6,5,2,1,8,2005,0,2,"GasA","Y",1226,0,2007,164370.683159229,18,1,0,1,0,1
2380,69.3790508556864,11207,"1Fam",5,7,1,0,6,1965,1406,3,"GasA","N",1651,0,2008,190841.564658843,58,1,0,1,0,0
2381,69.3790508556864,5400,"1Fam",8,6,2,1,8,1958,723,4,"GasA","Y",1888,0,2009,210634.135909331,65,1,0,1,0,1
2382,60,13125,"1Fam",5,5,2,1,4,1968,1144,3,"GasA","Y",2296,0,2010,186636.031381743,55,1,0,1,0,1
2383,105,8846,"1Fam",6,6,2,1,5,1918,798,2,"GasA","Y",1234,0,2008,153993.390800061,105,1,0,1,0,1
2384,51,6240,"1Fam",7,7,2,0,8,1925,2392,2,"GasA","Y",1145,0,2009,177617.760268423,98,1,0,1,0,1
2385,65,8475,"1Fam",6,5,2,1,6,2003,1164,3,"GasA","N",1920,0,2009,239943.381727212,20,1,0,1,0,0
2386,83,9291,"1Fam",5,7,2,1,5,1966,1065,3,"GasA","Y",894,0,2008,159145.917709798,57,1,0,1,0,1
2387,61,8487,"1Fam",7,5,1,0,9,1979,770,3,"GasA","Y",1682,0,2009,168857.282111607,44,1,0,1,0,1
2388,60,6402,"1Fam",4,7,1,0,7,1921,1080,3,"GasA","Y",2515,0,2008,139097.31579156,102,1,0,1,0,1
2389,69.3790508556864,10041,"Duplex",7,7,2,0,7,1996,720,3,"GasA","Y",832,0,2009,125086.889216127,27,0,0,1,0,1
2390,62,53227,"Duplex",2,3,1,0,5,1995,1632,2,"GasA","Y",1310,0,2008,137370.365774774,28,0,0,1,0,1
2391,55,4923,"1Fam",7,5,1,1,8,1967,1563,2,"GasA","Y",2520,0,2008,187595.661452343,56,1,0,1,0,1
2392,69.3790508556864,8834,"TwnhsE",5,5,1,0,8,1956,1218,3,"GasA","Y",1414,0,2010,118052.636774994,67,0,1,1,0,1
2393,67,12220,"1Fam",7,7,2,0,4,1975,547,3,"GasA","Y",1779,0,2007,183050.829340571,48,1,0,1,0,1
2394,80,7590,"1Fam",5,8,1,1,5,1900,952,3,"GasA","Y",2200,0,2008,138360.333091727,123,1,0,1,0,1
2395,64,9236,"1Fam",7,8,1,0,5,1957,1626,4,"GasA","Y",1253,0,2006,160200.727690654,66,1,0,1,0,1
2396,69.3790508556864,9000,"1Fam",7,5,2,0,9,2005,1196,3,"GasA","Y",1236,0,2006,159859.356541845,18,1,0,1,0,1
2397,78,12144,"1Fam",8,7,2,0,5,1955,728,3,"GasA","N",1368,0,2008,193254.235488953,68,1,0,1,0,0
2398,69.3790508556864,9591,"1Fam",6,8,2,1,6,1998,1454,3,"GasA","Y",1842,0,2006,209809.276718773,25,1,0,1,0,1
2399,69.3790508556864,10395,"1Fam",5,5,1,0,5,1968,965,2,"GasA","Y",1894,0,2006,134126.214183959,55,1,0,1,0,1
2400,70,7446,"Duplex",5,5,1,0,6,1956,637,3,"GasA","Y",1982,0,2008,85263.8275805939,67,0,0,1,0,1
2401,69.3790508556864,7922,"1Fam",6,7,2,0,7,1920,637,2,"GasA","Y",1120,0,2006,82472.4280540726,103,1,0,1,0,1
2402,79,9900,"1Fam",7,5,2,1,5,2000,1258,3,"GasA","Y",2098,0,2008,244129.173221597,23,1,0,1,0,1
2403,41,8450,"1Fam",5,5,2,0,6,1953,1604,6,"GasA","Y",1644,0,2009,168673.715876448,70,1,0,1,0,1
2404,70,17104,"1Fam",7,5,2,1,6,1966,673,3,"GasA","Y",1200,0,2008,160522.566471729,57,1,0,1,0,1
2405,60,7800,"1Fam",10,7,1,1,5,1959,936,3,"GasA","Y",864,0,2009,259763.728814033,64,1,0,1,0,1
2406,60,10386,"1Fam",7,5,2,0,8,1965,876,4,"GasA","Y",778,0,2007,152434.618160835,58,1,0,1,0,1
2407,76,5400,"1Fam",6,6,2,0,8,1997,1490,2,"GasA","Y",964,0,2008,211906.793407403,26,1,0,1,0,1
2408,107,11777,"1Fam",5,5,2,0,8,1959,1268,3,"GasA","Y",1801,0,2010,131038.404750132,64,1,0,1,0,1
2409,69.3790508556864,7446,"1Fam",7,7,2,0,6,1998,992,2,"GasA","Y",729,0,2009,114735.998500579,25,1,0,1,0,1
2410,57,6155,"1Fam",8,5,1,0,6,1965,784,1,"GasA","Y",2872,0,2007,247863.717828623,58,1,0,1,0,1
2411,88,45600,"1Fam",6,7,1,0,5,1994,983,3,"GasA","Y",773,0,2009,130816.184604432,29,1,0,1,0,1
2412,75,10420,"1Fam",9,5,1,0,6,1994,858,2,"GasA","Y",2872,0,2008,322813.735460712,29,1,0,1,0,1
2413,85,6040,"1Fam",5,7,1,1,7,1973,1095,2,"GasA","Y",1593,0,2010,119561.903770935,50,1,0,1,0,1
2414,69.3790508556864,9150,"1Fam",6,5,1,0,7,1969,0,3,"GasA","Y",1636,0,2006,140233.96919911,54,1,0,1,0,1
2415,72,17503,"1Fam",7,7,1,0,6,1965,912,3,"GasA","Y",1367,0,2006,172347.95095762,58,1,0,1,0,1
2416,60,9200,"1Fam",5,5,2,1,7,1910,840,2,"GasA","Y",835,0,2006,112329.561614048,113,1,0,1,0,1
2417,50,7150,"1Fam",9,5,2,0,4,1956,1768,3,"GasA","Y",1111,0,2009,240855.06917219,67,1,0,1,0,1
2418,61,11184,"1Fam",5,5,1,0,5,1967,926,4,"GasA","Y",1134,0,2009,156012.269917706,56,1,0,1,0,1
2419,98,9416,"1Fam",4,7,1,1,4,1967,822,4,"GasA","Y",768,0,2006,146243.760214064,56,1,0,1,0,1
2420,98,7000,"1Fam",5,5,2,0,7,1954,1349,0,"GasA","Y",1641,0,2007,154342.418523542,69,1,0,1,0,1
2421,64,10800,"1Fam",9,5,2,0,6,1965,1682,4,"GasA","Y",1564,0,2006,235861.645416241,58,1,0,1,0,1
2422,68,6970,"1Fam",5,5,2,0,6,1957,907,6,"GasA","Y",1614,0,2010,116976.224127403,66,1,0,1,0,1
2423,92,15523,"1Fam",7,5,2,0,9,1968,1062,3,"GasA","Y",1077,0,2007,184327.009699143,55,1,0,1,0,1
2424,50,9600,"1Fam",7,5,2,0,6,1995,832,4,"GasA","Y",2149,0,2007,194234.717363703,28,1,0,1,0,1
2425,105,11606,"1Fam",6,5,1,0,6,1974,1742,3,"GasA","Y",1340,0,2006,163364.670264439,49,1,0,1,0,1
2426,69.3790508556864,13072,"1Fam",5,7,2,1,4,1940,965,2,"GasA","Y",2531,0,2006,217467.78982131,83,1,0,1,0,1
2427,72,8450,"1Fam",8,5,2,0,7,1999,1299,2,"GasA","Y",1682,0,2007,248475.185082017,24,1,0,1,0,1
2428,30,11553,"1Fam",6,5,2,0,6,1961,742,4,"GasA","Y",1419,0,2007,163051.024314589,62,1,0,1,0,1
2429,80,6897,"1Fam",4,5,1,0,4,1940,1176,3,"GasA","N",2775,0,2009,201171.19620338,83,1,0,1,0,0
2430,71,3180,"1Fam",6,5,1,1,6,1960,1267,2,"GasA","Y",1112,0,2007,136306.213358999,63,1,0,1,0,1
2431,65,7000,"1Fam",5,5,1,1,4,2004,808,3,"GasA","Y",1812,0,2008,151814.317822306,19,1,0,1,0,1
2432,78,8470,"1Fam",6,5,2,0,6,1947,672,2,"GasA","Y",1620,0,2008,132665.364635537,76,1,0,1,0,1
2433,65,15431,"1Fam",6,7,2,0,5,2004,816,3,"GasA","Y",2452,0,2008,174376.910400843,19,1,0,1,0,1
2434,70,4426,"1Fam",7,5,1,0,5,1910,1838,3,"GasA","N",1029,0,2010,120791.701737116,113,1,0,1,0,0
2435,65,10142,"1Fam",5,7,1,0,7,2003,936,4,"GasA","Y",1250,0,2006,170553.385284041,20,1,0,1,0,1
2436,130,8532,"1Fam",6,6,2,0,9,1954,600,2,"GasA","Y",1252,0,2007,97305.459690365,69,1,0,1,0,1
2437,65,4500,"1Fam",5,5,2,1,7,2007,1440,2,"GasA","Y",886,0,2007,176584.579185111,16,1,0,1,0,1
2438,69.3790508556864,8125,"1Fam",6,6,1,0,8,2006,784,4,"GasA","Y",936,0,2007,160420.307132157,17,1,0,1,0,1
2439,69.3790508556864,10142,"1Fam",7,6,2,0,7,1961,1833,4,"GasA","N",968,0,2010,194136.113986626,62,1,0,1,0,0
2440,59,7000,"1Fam",9,5,2,1,7,1998,440,2,"GasA","Y",1576,0,2006,258134.41041701,25,1,0,1,0,1
2441,73,17920,"1Fam",9,5,1,1,6,1958,916,3,"GasA","Y",729,0,2006,197037.47971104,65,1,0,1,0,1
2442,40,4280,"1Fam",5,5,2,0,8,1941,798,2,"GasA","Y",1574,0,2007,113689.951150854,82,1,0,1,0,1
2443,44,9000,"1Fam",7,5,2,1,6,1924,1379,3,"GasA","Y",1097,0,2009,117088.925844264,99,1,0,1,0,1
2444,85,11782,"1Fam",5,6,2,0,5,2005,1088,3,"GasA","Y",2392,0,2008,216264.142889692,18,1,0,1,0,1
2445,80,8529,"2fmCon",5,6,1,1,7,1967,993,3,"GasA","Y",1734,0,2006,208910.948911235,56,0,0,1,0,1
2446,79,5825,"1Fam",8,8,2,1,5,1966,983,4,"GasA","Y",1327,0,2006,170741.147453096,57,1,0,1,0,1
2447,36,25286,"1Fam",6,7,2,1,5,1924,1541,3,"GasA","Y",1605,0,2007,203403.790794833,99,1,0,1,0,1
2448,69.3790508556864,14859,"1Fam",9,5,2,0,8,2005,845,2,"GasA","Y",1710,0,2006,263721.626515022,18,1,0,1,0,1
2449,69.3790508556864,7438,"1Fam",5,6,2,0,4,2005,1541,3,"GasA","Y",1718,0,2007,181802.910606136,18,1,0,1,0,1
2450,65,7200,"1Fam",8,5,2,0,7,1936,641,4,"GasA","Y",1484,0,2010,144503.118039963,87,1,0,1,0,1
2451,69.3790508556864,6300,"1Fam",7,8,2,0,5,1935,576,2,"GasA","Y",1919,0,2008,165565.704414153,88,1,0,1,0,1
2452,50,1890,"Twnhs",7,9,1,0,6,1960,1390,1,"GasA","Y",1626,0,2008,199051.047678015,63,0,0,1,0,1
2453,79,11923,"1Fam",7,5,2,1,6,1972,1240,4,"GasA","Y",1797,0,2007,138267.299718768,51,1,0,1,0,1
2454,48,13284,"1Fam",6,5,2,0,7,1954,1024,2,"GasA","Y",1464,0,2009,128001.077854283,69,1,0,1,0,1
2455,69.3790508556864,6120,"1Fam",7,5,2,0,4,1974,1673,4,"GasA","Y",1452,0,2008,180604.359400707,49,1,0,1,0,1
2456,77,6000,"TwnhsE",7,4,1,0,7,2004,1060,2,"GasA","Y",2028,0,2008,189987.443797628,19,0,1,1,0,1
2457,80,5600,"2fmCon",6,5,2,0,6,1923,1144,3,"GasA","Y",987,0,2009,94494.0739833738,100,0,0,1,0,1
2458,75,12168,"1Fam",7,5,2,0,8,1925,1766,3,"GasA","Y",965,0,2007,170114.253179321,98,1,0,1,0,1
2459,86,7162,"Duplex",7,5,2,0,5,1957,2046,3,"GasA","Y",1494,0,2009,179754.645338667,66,0,0,1,0,1
2460,69.3790508556864,8730,"1Fam",5,4,1,0,6,2007,1056,3,"GasA","Y",1959,0,2006,163919.948913565,16,1,0,1,0,1
2461,60,8750,"1Fam",6,7,1,1,6,1997,950,2,"GasA","Y",1092,0,2006,157652.903642941,26,1,0,1,0,1
2462,60,8125,"1Fam",5,2,1,0,6,1940,1686,3,"GasA","Y",972,0,2006,95073.0010432137,83,1,0,1,0,1
2463,105,9600,"1Fam",6,5,1,0,5,2009,1809,3,"GasA","Y",1920,0,2009,202174.917457394,14,1,0,1,0,1
2464,32,1491,"1Fam",5,6,2,0,7,2000,1626,3,"GasA","Y",1456,0,2006,145268.571022041,23,1,0,1,0,1
2465,34,8816,"1Fam",6,5,1,0,9,2002,1845,3,"GasA","Y",1442,0,2008,189666.452485465,21,1,0,1,0,1
2466,69.3790508556864,17600,"1Fam",5,5,2,1,6,2005,1080,4,"GasA","Y",2069,0,2009,178094.188860236,18,1,0,1,0,1
2467,95,6000,"1Fam",8,5,1,0,5,1971,1113,3,"GasA","Y",2149,0,2006,282276.564914008,52,1,0,1,0,1
